Sending you each 4
"Tango, sending you 5"
"Whiskey, sending you 4"
Same as last round
"Tango, sending you 6"
"Whiskey, sending you 5"
"Papa, sending you 6"
Same as last round
"Tango, sending you 6"
"Whiskey, sending you 5"
"Whiskey, sending you 5"
"Papa, sending you 6"
"Whiskey, sending you 5"
Same as last round
Sending you each 6
"Papa, sending you 6"
Same as last round
Same as last round
"Whiskey, sending you 5"
Same as last round
"Papa, sending you 6"
Same as last round
"Whiskey, sending you 5"
Same as last round
Same as last round
We should add Zulu
Yes
No
Same as last round
We should replace Zulu with Kilo
No
No
Sending you each 4
Same as last round
Same as last round
Whiskey we want you to join our group
Yes
Tango did not give me 5 like they said
Sending you each 6
Same as last round
Tango did not give me 5 like they said
Same as last round
Same as last round
"Tango, sending you 7"
"Whiskey, sending you 5"
"Tango, sending you 7"
Papa did not give me 6 like they said
Same as last round
"Tango, sending you 7"
"Whiskey, sending you 5"
Sending you each 6
"Whiskey, sending you 5"
Same as last round
Sending you each 6
Same as last round
Same as last round
Tango did not give me 5 like they said
Same as last round
Same as last round
I am attacking Lima with 6
Sending you each 1
Same as last round
We should add Zulu
Yes
No
We should replace Kilo with Zulu
Yes
Yes
We should replace Kilo with Zulu
Yes
Yes
We should replace Zulu with Kilo
No
No
We should replace Zulu with Kilo
No
No
We should drop Zulu
No
We should drop Zulu
No
Same as last round
We should drop Zulu
We should drop Zulu
Yes
Yes
Sending you 7
We should drop Zulu
Yes
We should drop Zulu
Yes
Sending you 9
Same as last round
Same as last round
Zulu did not give me 5 like they said
Same as last round
Same as last round
Zulu did not give me 5 like they said
Zulu did not give me 2 like they said
Same as last round
Same as last round
Same as last round
Sending you 9
Same as last round
Sending you 9
Same as last round
Sending you 8
I am attacking Papa with 3
Same as last round
Kilo did not give me 9 like they said
Kilo did not give me 9 like they said
Sending you 7
Sending you 3
Kilo did not give me 9 like they said
Same as last round
Sending you 8
Sending you 9
Same as last round
Sending you 9
Same as last round
Sending you 8
Same as last round
I was attacked by Whiskey
Same as last round
Same as last round
We should drop Whiskey
Yes
We should drop Whiskey
Yes
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
We should add Tango
Yes
Sending you 9
"Sorry, I'm actually sending you 0"
Zulu we want you to join our group
No
"Papa, sending you 5"
"Whiskey, sending you 4"
"Zulu, sending you 2"
"Papa, sending you 5"
"Whiskey, sending you 4"
"Zulu, sending you 2"
"Papa, sending you 5"
"Papa, sending you 5"
"Papa, sending you 5"
"Papa, sending you 5"
"Whiskey, sending you 4"
"Zulu, sending you 2"
"Whiskey, sending you 4"
"Papa, sending you 5"
"Papa, sending you 6"
"Zulu, sending you 2"
"Whiskey, sending you 5"
"Whiskey, sending you 4"
"Zulu, sending you 2"
"Whiskey, sending you 4"
"Whiskey, sending you 4"
"Papa, sending you 6"
"Zulu, sending you 2"
"Zulu, sending you 2"
"Whiskey, sending you 5"
"Papa, sending you 6"
"Whiskey, sending you 5"
"Papa, sending you 6"
"Whiskey, sending you 5"
Zulu we want you to join our group
No
Zulu we want you to join our group
No
"Papa, sending you 6"
"Papa, sending you 4"
"Whiskey, sending you 5"
"Tango, sending you 3"
"Zulu, sending you 1"
"Papa, sending you 4"
"Tango, sending you 3"
"Zulu, sending you 1"
Friends?
No
No
No
I am attacking Lima with 5
Zulu we want you to join our group
Yes
Can we be friends?
Yes
Yes
Yes
"Whiskey, sending you 1"
"Papa, sending you 2"
"Tango, sending you 1"
Friends?
Yes
Yes
Yes
Zulu we want you to join our group
Yes
"Whiskey, sending you 1"
"Whiskey, sending you 1"
"Papa, sending you 4"
"Papa, sending you 2"
"Papa and Whiskey, sending you 5"
"Tango, sending you 1"
"Whiskey, sending you 5"
"Papa and Whiskey, sending you 5"
Zulu we want you to join our group
Yes
"Papa, sending you 3"
"Tango, sending you 4"
"Tango, sending you 4"
"Zulu, sending you 1"
"Whiskey, sending you 3"
"Zulu, sending you 1"
"Tango, sending you 4"
"Whiskey, sending you 1"
"Whiskey, sending you 3"
"Zulu, sending you 1"
"Whiskey, sending you 1"
I am attacking Lima with 3
"Papa, sending you 3"
"Tango, sending you 4"
"Zulu, sending you 1"
"Whiskey, sending you 1"
"Papa, sending you 4"
"Tango, sending you 4"
"Whiskey, sending you 5"
"Papa, sending you 3"
"Whiskey, sending you 3"
"Tango, sending you 4"
"Zulu, sending you 1"
"Zulu, sending you 1"
"Papa, sending you 4"
"Whiskey, sending you 5"
"Papa, sending you 4"
"Whiskey, sending you 5"
"Papa, sending you 3"
"Papa, sending you 3"
"Tango, sending you 4"
"Tango, sending you 4"
"Zulu, sending you 1"
"Papa, sending you 3"
"Papa, sending you 3"
"Zulu, sending you 1"
"Tango, sending you 4"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
We should drop Whiskey and Zulu
No
We should drop Whiskey and Zulu
No
We should drop Whiskey and Zulu
Yes
"Sorry, I'm actually sending you 0"
Sending you 7
Same as last round
Same as last round
We should add Whiskey
Yes
Tango did not give me 6 like they said
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Tango did not give me 2 like they said
Ow
Ow
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Lima, sending you 9"
"Whiskey, sending you 1"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
We would work well together
Yes
Yes
Tango we want you to join our group
No
"Lima, sending you 9"
"Lima, sending you 9"
"Kilo, sending you 9"
"Tango, sending you 1"
"Lima, sending you 9"
"Kilo, sending you 9"
"Tango, sending you 1"
"Kilo, sending you 9"
"Lima, sending you 9"
"Lima, sending you 9"
"Tango, sending you 1"
"Kilo, sending you 9"
"Tango, sending you 1"
"Lima, sending you 9"
"Tango, sending you 2"
"Kilo, sending you 10"
"Lima, sending you 8"
"Lima, sending you 9"
"Tango, sending you 1"
"Kilo, sending you 10"
"Tango, sending you 2"
"Kilo, sending you 10"
"Lima, sending you 8"
"Tango, sending you 2"
"Lima, sending you 8"
"Tango, sending you 2"
"Kilo, sending you 11"
I am attacking Papa with 3
"Kilo, sending you 3"
"Tango, sending you 1"
"Lima, sending you 7"
"Tango, sending you 2"
"Lima, sending you 7"
"Tango, sending you 2"
"Kilo, sending you 9"
"Lima, sending you 8"
"Lima, sending you 7"
"Tango, sending you 3"
"Tango, sending you 2"
"Kilo, sending you 10"
I was attacked by Whiskey
"Lima, sending you 8"
"Tango, sending you 2"
I am attacking Whiskey with 3
"Lima, sending you 8"
"Tango, sending you 2"
"Kilo, sending you 10"
"Lima, sending you 8"
"Kilo, sending you 10"
"Tango, sending you 2"
I was attacked by Papa
"Kilo, sending you 11"
I was attacked by Papa
"Lima, sending you 8"
"Lima, sending you 8"
"Lima, sending you 8"
"Tango, sending you 2"
"Lima, sending you 7"
I am attacking Whiskey with 3
I was attacked by Tango
"Lima, sending you 8"
"Lima, sending you 8"
"Lima, sending you 8"
"Lima, sending you 8"
"Tango, sending you 2"
"Kilo, sending you 9"
"Lima, sending you 8"
"Tango, sending you 3"
"Tango, sending you 2"
"Tango, sending you 2"
"Tango, sending you 2"
"Tango, sending you 2"
"Tango, sending you 2"
"Tango, sending you 2"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Ow
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Ow
We should drop Tango and Whiskey
We should drop Tango and Whiskey
Yes
Yes
Sending you 2
Same as last round
Sending you 1
Same as last round
Same as last round
"Sorry, I'm actually sending you 0"
Tango did not give me 4 like they said
Whiskey did not give me 3 like they said
Papa did not give me 2 like they said
Whiskey did not give me 1 like they said
Same as last round
Wow this is a private chat!
Wow so cool!
"Hey, what's up!"
What is your favorite vegetable?
Broccoli is my favorite
Let's form a team
"Juliett, Mike and Sierra, sending you 4"
"X-ray, sending you 2"
We should group up
"Kilo and November, sending you 6"
We would work well together
"Mike, sending you 5"
"November, sending you 1"
"Sierra, sending you 8"
They are more powerful than us
"Juliett, Papa, Uniform and X-ray are the most powerful group"
"Mike, sending you 5"
"November, sending you 2"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
"Mike, sending you 5"
"November, sending you 2"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
We are more powerful than them
"Mike, sending you 5"
"November, sending you 2"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 4"
"November, sending you 3"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 4"
"November, sending you 3"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 4"
"November, sending you 3"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 4"
"November, sending you 3"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike and November, sending you 4"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 4"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 3"
"November, sending you 5"
"Sierra, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
We should drop Uniform
We are more connected
"Mike, sending you 2"
"Kilo, sending you 8"
"November, sending you 5"
"Mike, sending you 1"
"Sierra, sending you 7"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
Mike we want you to join our group
"Mike, sending you 2"
"November, sending you 5"
"Kilo, sending you 8"
"Sierra, sending you 7"
"Mike, sending you 1"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 8"
"Mike, sending you 1"
"November, sending you 6"
"Mike, sending you 2"
"Juliett, Papa, Uniform and X-ray are a group"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"Kilo, sending you 8"
"November, sending you 5"
"Mike, sending you 1"
"Sierra, sending you 7"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
We should drop X-ray
We are more connected
"Mike, sending you 2"
"Kilo, sending you 8"
"November, sending you 5"
"Mike, sending you 1"
"Sierra, sending you 7"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 8"
"Mike, sending you 2"
"Mike, sending you 1"
"November, sending you 5"
"November, sending you 6"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 7"
"Mike, sending you 2"
"Mike, sending you 2"
"November, sending you 5"
"November, sending you 6"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
We should add Papa
I like them
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
Mike we want you to join our group
"Mike, sending you 2"
"November, sending you 5"
"Kilo, sending you 7"
"Sierra, sending you 7"
"Mike, sending you 2"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
"Mike, sending you 2"
"November, sending you 5"
"Kilo, sending you 7"
"Sierra, sending you 7"
"Mike, sending you 2"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
We should add X-ray
I like them
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
We should drop X-ray
We are more connected
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Kilo, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
Mike we want you to join our group
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Kilo, sending you 7"
"Mike, sending you 2"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
"Mike, sending you 2"
"Kilo, sending you 7"
"November, sending you 5"
"Mike, sending you 2"
"November, sending you 6"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 7"
"Mike, sending you 2"
"Mike, sending you 2"
"November, sending you 6"
"November, sending you 5"
"Juliett, Papa, Uniform and X-ray are a group"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"Kilo, sending you 7"
"November, sending you 5"
"Mike, sending you 2"
"Sierra, sending you 7"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
Mike we want you to join our group
"Kilo, sending you 7"
"Mike, sending you 2"
"Mike, sending you 2"
"November, sending you 5"
"Sierra, sending you 7"
"November, sending you 6"
"Juliett, Papa, Uniform and X-ray are a group"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
Yes
no
We should drop Juliett
It will make us more modular
Same as last round
They are more powerful than us
"Juliett, Papa, Uniform and X-ray are the most powerful group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Sierra sending you 5
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Sierra sending you 4
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
We are more powerful than them
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 8"
"November, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
Sending you each 6
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
Same as last round
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 8"
"November, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 8"
"November, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 8"
"November, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
"Kilo, sending you 8"
"November, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
We should add Mike and Uniform
I like them
We should drop Mike
We are more connected
"Kilo, sending you 8"
"November, sending you 7"
"Juliett, Papa, Uniform and X-ray are a group"
We are the most powerful group
We should add Mike
I like them
We should drop Mike
We are more connected
"Kilo, sending you 8"
"November, sending you 7"
